UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8053,M08053,H,298.325,307.743,1618.168,47.578,167.802,0,0,0,0,0,0
8054,M08054,M,298.269,311.545,1538.744,25.886,203.768,0,0,0,0,0,0
8055,M08055,H,300.643,311.193,1176.752,35.006,260.0,0,0,0,0,0,0
8056,M08056,M,300.412,310.849,1244.074,45.602,110.652,0,0,0,0,0,0
8057,M08057,M,303.033,314.215,1587.411,34.773,105.04,0,0,0,0,0,0
8058,M08058,L,299.42,307.892,1638.607,36.364,94.501,0,0,0,0,0,0
8059,M08059,M,299.386,308.33,1555.664,42.208,100.621,0,0,0,0,0,0
8060,M08060,H,302.879,312.585,1395.777,28.302,145.825,0,0,0,0,0,0
8061,M08061,M,301.971,313.161,1388.547,29.331,164.491,0,0,0,0,0,0
8062,M08062,L,300.29,308.732,1547.483,44.684,240.833,1,1,0,0,0,0
8063,M08063,M,296.878,306.797,1224.61,49.489,70.371,0,0,0,0,0,0
8064,M08064,M,298.376,308.126,1520.172,43.985,145.103,0,0,0,0,0,0
8065,M08065,H,297.892,306.003,1194.471,53.612,61.154,0,0,0,0,0,0
8066,M08066,L,300.073,309.462,1268.422,44.197,148.341,0,0,0,0,0,0
8067,M08067,L,298.983,309.634,1539.207,58.47,260.0,0,0,0,0,0,0
8068,M08068,L,303.206,311.426,1628.311,40.658,110.424,0,0,0,0,0,0
8069,M08069,L,296.857,308.551,1575.196,42.527,260.0,0,0,0,0,0,0
8070,M08070,H,297.677,308.239,1254.803,44.032,61.413,0,0,0,0,0,0
8071,M08071,L,300.489,310.904,1100.0,33.72,87.78,0,0,0,0,0,0
8072,M08072,M,301.043,311.053,1498.171,32.239,96.016,0,0,0,0,0,0
8073,M08073,L,294.826,303.515,1100.0,30.999,132.24,0,0,0,0,0,0
8074,M08074,L,296.529,305.75,1707.774,34.443,109.211,0,0,0,0,0,0
8075,M08075,H,299.473,309.907,1262.106,60.708,173.478,1,0,1,0,0,0
8076,M08076,L,302.712,311.93,1991.522,58.215,0.0,1,0,0,1,0,0
8077,M08077,L,303.776,314.002,1288.362,36.721,51.41,0,0,0,0,0,0
8078,M08078,L,299.171,308.092,1601.85,35.795,252.613,0,0,0,0,0,0
8079,M08079,H,299.659,310.2,1337.946,18.531,21.467,0,0,0,0,0,0
8080,M08080,H,298.326,308.958,1463.002,30.057,95.036,0,0,0,0,0,0
8081,M08081,L,301.266,309.313,1540.474,31.907,162.875,0,0,0,0,0,0
8082,M08082,M,303.057,313.138,1689.264,35.603,116.816,0,0,0,0,0,0
8083,M08083,L,302.512,310.686,1724.293,34.303,60.509,0,0,0,0,0,0
8084,M08084,M,299.942,307.709,1660.01,42.148,151.158,0,0,0,0,0,0
8085,M08085,L,298.323,307.61,1728.279,47.749,178.509,0,0,0,0,0,0
8086,M08086,H,300.016,313.373,1364.455,32.722,78.212,0,0,0,0,0,0
8087,M08087,H,302.762,313.692,1642.735,54.369,148.518,0,0,0,0,0,0
8088,M08088,L,299.199,310.869,1425.003,43.457,180.255,0,0,0,0,0,0
8089,M08089,L,296.369,307.099,1716.97,48.883,195.632,0,0,0,0,0,0
8090,M08090,L,299.28,309.527,1525.426,35.605,145.905,0,0,0,0,0,0
8091,M08091,L,299.442,310.516,1636.458,45.465,239.663,0,0,0,0,0,0
8092,M08092,L,296.357,305.59,1564.125,44.535,123.313,0,0,0,0,0,0
8093,M08093,L,300.464,311.029,1667.283,54.676,51.188,0,0,0,0,0,0
8094,M08094,H,301.012,312.425,1322.317,46.527,104.706,0,0,0,0,0,0
8095,M08095,L,303.72,314.559,1154.179,48.537,204.844,1,1,0,0,0,0
8096,M08096,H,297.335,308.827,1717.573,34.71,57.459,0,0,0,0,0,0
8097,M08097,L,301.461,311.68,1795.899,51.959,0.0,0,0,0,0,0,0
8098,M08098,M,301.934,313.964,1474.502,27.238,152.182,0,0,0,0,0,0
8099,M08099,L,301.039,310.789,1678.442,34.27,88.928,0,0,0,0,0,0
8100,M08100,H,297.986,310.528,1141.552,42.813,260.0,0,0,0,0,0,0
8101,M08101,L,297.87,308.558,1363.261,28.473,138.654,0,0,0,0,0,0
8102,M08102,L,300.194,309.734,1518.03,30.768,206.602,0,0,0,0,0,0
8103,M08103,M,300.18,308.765,1118.241,30.773,85.664,0,0,0,0,0,0
8104,M08104,M,298.881,307.912,1163.513,43.787,161.574,0,0,0,0,0,0
8105,M08105,M,302.583,311.432,1534.749,38.41,146.006,0,0,0,0,0,0
8106,M08106,L,299.198,309.092,1366.75,49.637,216.561,0,0,0,0,0,0
8107,M08107,L,296.213,304.684,1423.731,58.806,133.395,1,0,1,0,0,0
8108,M08108,H,299.552,311.103,1410.613,42.704,83.345,0,0,0,0,0,0
8109,M08109,M,300.961,311.093,1217.613,34.885,192.704,0,0,0,0,0,0
8110,M08110,M,300.684,310.768,1452.145,43.683,70.006,0,0,0,0,0,0
8111,M08111,L,300.668,309.27,1496.985,31.043,62.786,0,0,0,0,0,0
8112,M08112,L,302.988,312.065,1371.804,39.363,116.916,0,0,0,0,0,0
8113,M08113,H,297.77,305.106,1389.675,64.623,97.171,1,0,1,0,0,0
8114,M08114,M,299.153,311.094,1455.126,37.969,121.17,0,0,0,0,0,0
8115,M08115,L,303.09,311.389,1680.347,43.027,73.244,0,0,0,0,0,0
8116,M08116,H,296.065,304.455,1479.218,38.385,198.399,0,0,0,0,0,0
8117,M08117,M,299.893,311.588,1100.0,35.904,197.386,0,0,0,0,0,0
8118,M08118,L,302.458,312.923,1237.351,44.809,178.145,0,0,0,0,0,0
8119,M08119,L,302.428,312.573,1704.999,27.291,171.23,0,0,0,0,0,0
8120,M08120,M,301.32,311.729,1349.167,38.338,0.0,0,0,0,0,0,0
8121,M08121,L,301.371,312.516,1480.533,26.426,128.141,0,0,0,0,0,0
8122,M08122,M,297.918,308.038,1923.476,55.445,180.046,0,0,0,0,0,0
8123,M08123,M,302.746,310.894,1638.999,49.872,213.848,0,0,0,0,0,0
8124,M08124,L,297.6,308.48,1100.0,32.318,105.728,0,0,0,0,0,0
8125,M08125,H,297.719,308.226,1817.88,21.442,211.246,1,1,0,0,1,0
8126,M08126,L,300.776,312.182,1532.922,44.904,141.515,0,0,0,0,0,0
8127,M08127,L,299.014,307.515,1581.246,39.563,0.0,0,0,0,0,0,0
8128,M08128,M,300.413,309.538,1566.917,62.438,113.055,0,0,0,0,0,0
8129,M08129,M,300.862,311.332,1700.938,54.017,61.19,0,0,0,0,0,0
8130,M08130,L,303.556,312.423,1482.457,46.351,77.151,0,0,0,0,0,0
8131,M08131,M,300.867,308.044,1174.055,34.718,193.642,1,1,0,0,0,0
8132,M08132,H,298.763,309.0,1571.176,37.384,140.823,0,0,0,0,0,0
8133,M08133,H,301.353,312.427,1196.0,43.021,83.711,0,0,0,0,0,0
8134,M08134,H,298.336,308.182,1899.649,43.55,72.636,0,0,0,0,0,0
8135,M08135,L,301.826,312.484,1420.329,32.923,150.663,0,0,0,0,0,0
8136,M08136,L,300.129,310.613,1488.617,26.359,107.095,0,0,0,0,0,0
8137,M08137,M,300.801,310.814,1351.274,59.282,168.761,1,0,1,0,0,0
8138,M08138,L,296.439,306.602,1574.617,40.339,62.157,0,0,0,0,0,0
8139,M08139,M,295.499,307.117,1599.96,44.242,93.36,0,0,0,0,0,0
8140,M08140,L,296.997,305.84,1350.685,31.426,41.631,0,0,0,0,0,0
8141,M08141,L,303.492,314.419,1599.674,53.662,81.255,0,0,0,0,0,0
8142,M08142,L,297.704,306.287,1514.9,50.401,260.0,0,0,0,0,0,0
8143,M08143,L,301.465,310.511,1478.909,40.605,68.448,1,0,0,0,0,1
8144,M08144,L,298.716,310.151,1334.662,42.101,86.86,0,0,0,0,0,0
8145,M08145,M,299.52,308.068,2009.165,42.85,62.315,0,0,0,0,0,0
8146,M08146,M,299.911,309.621,1760.214,40.982,107.172,0,0,0,0,0,0
8147,M08147,L,303.288,316.121,1660.24,45.579,114.933,0,0,0,0,0,0
8148,M08148,L,301.169,312.4,1747.826,43.766,205.282,0,0,0,0,0,0
8149,M08149,H,300.77,309.885,1565.98,38.241,91.602,0,0,0,0,0,0
8150,M08150,L,302.593,311.914,1423.147,28.314,127.994,0,0,0,0,0,0
8151,M08151,M,298.734,308.529,1100.0,39.747,0.0,0,0,0,0,0,0
8152,M08152,M,302.137,313.711,1231.823,47.503,59.466,0,0,0,0,0,0
8153,M08153,M,301.803,310.601,1976.306,46.722,196.001,0,0,0,0,0,0
8154,M08154,H,301.78,310.505,1755.244,53.124,60.093,0,0,0,0,0,0
8155,M08155,M,299.69,310.546,1544.51,54.182,173.733,0,0,0,0,0,0
8156,M08156,H,299.125,307.108,1152.942,47.016,55.205,0,0,0,0,0,0
8157,M08157,H,298.26,307.167,1639.651,41.874,107.895,0,0,0,0,0,0
8158,M08158,L,298.386,308.284,1438.83,43.435,240.042,0,0,0,0,0,0
8159,M08159,L,298.166,308.125,1653.551,34.256,172.154,0,0,0,0,0,0
8160,M08160,L,300.734,309.096,1255.378,47.993,0.0,0,0,0,0,0,0
8161,M08161,L,299.543,309.968,1392.211,53.237,260.0,0,0,0,0,0,0
8162,M08162,M,300.863,311.527,1694.725,50.416,47.297,0,0,0,0,0,0
8163,M08163,L,300.976,310.181,1924.119,45.564,250.64,1,0,0,0,1,0
8164,M08164,L,297.88,309.873,1355.143,37.593,88.764,0,0,0,0,0,0
8165,M08165,L,297.82,308.228,1280.085,36.44,33.983,0,0,0,0,0,0
8166,M08166,M,299.543,308.337,1725.035,38.402,88.421,0,0,0,0,0,0
8167,M08167,M,298.45,310.395,1222.818,32.698,74.268,0,0,0,0,0,0
8168,M08168,H,298.239,307.611,1238.634,42.747,81.628,0,0,0,0,0,0
8169,M08169,L,303.391,313.606,1558.506,12.035,124.182,0,0,0,0,0,0
8170,M08170,L,296.933,306.349,1958.851,34.612,153.463,0,0,0,0,0,0
8171,M08171,H,304.046,314.795,1313.267,40.681,219.429,0,0,0,0,0,0
8172,M08172,M,300.578,310.0,1418.654,65.017,135.009,1,0,1,0,0,0
8173,M08173,M,301.972,311.467,1524.487,40.044,125.424,0,0,0,0,0,0
8174,M08174,M,301.737,311.545,1396.002,40.413,69.418,0,0,0,0,0,0
8175,M08175,L,301.234,310.632,1111.296,31.665,100.381,0,0,0,0,0,0
8176,M08176,H,303.324,314.61,1676.431,57.195,84.712,0,0,0,0,0,0
8177,M08177,M,297.835,306.326,1540.992,31.866,23.876,0,0,0,0,0,0
8178,M08178,M,299.687,309.643,1580.71,60.328,260.0,0,0,0,0,0,0
8179,M08179,M,298.294,308.402,1468.825,32.601,136.968,0,0,0,0,0,0
8180,M08180,L,296.608,306.458,1832.899,49.416,137.852,0,0,0,0,0,0
8181,M08181,L,298.678,309.839,1389.001,39.433,205.238,0,0,0,0,0,0
8182,M08182,M,303.745,311.94,1263.049,34.376,0.0,0,0,0,0,0,0
8183,M08183,M,299.653,310.335,1866.016,50.096,260.0,1,0,0,0,1,0
8184,M08184,L,303.967,312.473,1100.0,53.285,59.877,0,0,0,0,0,0
8185,M08185,L,304.172,313.561,1466.164,38.145,58.166,0,0,0,0,0,0
8186,M08186,H,305.99,314.373,1483.388,39.758,81.999,0,0,0,0,0,0
8187,M08187,L,303.811,313.412,1474.798,35.874,188.902,0,0,0,0,0,0
8188,M08188,L,304.716,314.022,1158.733,42.241,260.0,0,0,0,0,0,0
8189,M08189,M,300.65,312.616,1239.29,29.053,234.768,0,0,0,0,0,0
8190,M08190,H,300.457,310.746,1710.758,13.066,86.265,0,0,0,0,0,0
8191,M08191,M,300.59,311.117,1804.775,21.298,0.0,0,0,0,0,0,0
8192,M08192,H,300.0,308.671,1408.192,37.789,90.995,0,0,0,0,0,0
8193,M08193,L,300.299,311.187,1295.254,29.301,75.233,0,0,0,0,0,0
8194,M08194,H,301.504,313.47,1107.346,38.824,4.862,0,0,0,0,0,0
8195,M08195,H,299.068,310.112,1706.925,34.875,160.8,0,0,0,0,0,0
8196,M08196,M,297.245,305.67,1719.922,32.936,120.309,0,0,0,0,0,0
8197,M08197,M,300.727,310.17,1100.0,33.512,155.039,0,0,0,0,0,0
8198,M08198,L,298.614,308.745,1100.0,49.672,171.218,0,0,0,0,0,0
8199,M08199,L,298.821,308.129,1530.1,42.353,167.931,0,0,0,0,0,0
8200,M08200,L,299.714,312.754,1558.56,55.649,115.493,0,0,0,0,0,0
8201,M08201,L,299.256,308.677,1394.988,41.033,234.797,0,0,0,0,0,0
8202,M08202,H,302.22,312.168,1492.751,20.9,85.7,0,0,0,0,0,0
8203,M08203,L,299.667,308.946,1445.607,29.562,75.303,0,0,0,0,0,0
8204,M08204,M,302.321,312.599,1505.814,41.151,103.776,0,0,0,0,0,0
8205,M08205,L,300.412,312.071,1301.8,42.42,157.659,0,0,0,0,0,0
8206,M08206,L,299.823,309.961,1497.305,34.14,167.759,0,0,0,0,0,0
8207,M08207,L,300.316,310.054,1351.639,32.043,96.18,0,0,0,0,0,0
8208,M08208,L,297.417,306.128,1333.304,33.92,97.638,0,0,0,0,0,0
8209,M08209,M,300.676,312.127,1100.0,38.555,211.333,0,0,0,0,0,0
8210,M08210,H,301.698,311.526,1461.381,39.51,28.464,0,0,0,0,0,0
8211,M08211,L,301.982,311.758,1676.654,29.021,260.0,1,1,0,0,0,0
8212,M08212,H,297.296,304.489,1428.371,42.463,98.954,0,0,0,0,0,0
8213,M08213,M,296.962,306.809,1422.234,42.37,105.689,0,0,0,0,0,0
8214,M08214,M,298.926,308.445,1776.258,38.901,145.885,0,0,0,0,0,0
8215,M08215,L,302.769,310.578,1725.496,33.09,157.24,0,0,0,0,0,0
8216,M08216,L,300.442,311.629,1881.608,46.716,74.156,0,0,0,0,0,0
8217,M08217,H,298.451,307.808,1996.559,53.236,143.687,0,0,0,0,0,0
8218,M08218,M,297.094,309.369,1513.087,35.518,54.644,0,0,0,0,0,0
8219,M08219,L,298.632,310.329,1245.423,33.715,78.079,0,0,0,0,0,0
8220,M08220,H,298.497,307.633,1385.35,44.659,7.665,0,0,0,0,0,0
8221,M08221,L,301.871,313.514,1626.06,28.294,129.852,0,0,0,0,0,0
8222,M08222,M,302.025,313.958,1816.823,27.234,107.659,0,0,0,0,0,0
8223,M08223,L,297.9,307.229,1269.25,33.512,0.0,0,0,0,0,0,0
8224,M08224,H,301.506,310.267,1556.161,43.095,72.331,0,0,0,0,0,0
8225,M08225,L,301.302,308.715,1325.57,31.196,117.988,0,0,0,0,0,0
8226,M08226,L,297.641,308.097,1467.736,39.812,180.153,0,0,0,0,0,0
8227,M08227,M,299.832,308.664,1464.445,19.907,30.269,0,0,0,0,0,0
8228,M08228,L,300.682,311.174,1583.861,46.168,98.931,0,0,0,0,0,0
8229,M08229,H,300.326,309.645,1947.112,54.405,42.988,0,0,0,0,0,0
8230,M08230,M,296.579,305.643,1604.519,30.901,170.762,1,0,0,0,0,1
8231,M08231,L,300.262,309.589,1405.437,44.441,73.22,0,0,0,0,0,0
8232,M08232,L,301.273,309.713,1369.128,37.919,156.316,0,0,0,0,0,0
8233,M08233,H,303.159,312.485,1458.015,41.062,94.915,0,0,0,0,0,0
8234,M08234,M,298.662,307.778,1308.228,37.541,0.728,0,0,0,0,0,0
8235,M08235,H,298.909,308.892,1530.723,36.965,115.103,0,0,0,0,0,0
8236,M08236,L,299.582,309.707,1100.0,31.669,37.09,0,0,0,0,0,0
8237,M08237,H,300.582,309.297,1453.537,29.071,198.358,0,0,0,0,0,0
8238,M08238,M,300.194,311.515,1470.958,50.994,247.275,0,0,0,0,0,0
8239,M08239,M,301.209,311.017,1244.657,23.209,164.639,0,0,0,0,0,0
8240,M08240,L,297.75,309.553,1415.929,39.813,75.157,0,0,0,0,0,0
8241,M08241,L,300.794,311.083,1746.381,39.359,121.56,0,0,0,0,0,0
8242,M08242,H,298.516,308.598,1762.251,39.531,140.308,1,0,0,0,0,1
8243,M08243,H,299.713,309.124,1382.71,46.649,195.923,0,0,0,0,0,0
8244,M08244,L,303.416,314.154,1615.167,36.293,106.816,0,0,0,0,0,0
8245,M08245,H,297.204,307.244,1170.33,46.53,148.572,0,0,0,0,0,0
8246,M08246,L,299.441,310.471,1434.845,59.859,2.458,1,0,1,0,0,0
8247,M08247,L,297.451,309.376,1550.777,38.478,136.924,0,0,0,0,0,0
8248,M08248,L,300.306,309.434,1835.924,19.68,59.775,0,0,0,0,0,0
8249,M08249,L,302.096,312.833,1762.417,38.575,122.998,0,0,0,0,0,0
8250,M08250,L,300.339,311.041,1545.965,37.592,47.33,0,0,0,0,0,0
8251,M08251,L,299.767,310.316,1299.465,44.02,148.802,0,0,0,0,0,0
8252,M08252,L,302.657,312.137,1798.873,20.059,164.661,0,0,0,0,0,0
8253,M08253,M,300.661,310.165,1425.137,43.245,103.69,0,0,0,0,0,0
8254,M08254,H,301.639,310.938,1598.668,35.786,59.378,0,0,0,0,0,0
8255,M08255,M,301.431,310.706,1473.044,48.027,160.173,0,0,0,0,0,0
8256,M08256,L,294.248,303.239,1938.293,34.815,229.009,1,0,0,0,1,0
8257,M08257,M,299.847,309.721,1365.79,48.68,254.514,0,0,0,0,0,0
8258,M08258,L,297.844,306.934,1701.576,24.893,147.712,0,0,0,0,0,0
8259,M08259,M,298.341,308.864,1480.991,40.178,139.475,0,0,0,0,0,0
8260,M08260,M,302.949,313.018,1625.203,30.282,27.935,0,0,0,0,0,0
8261,M08261,L,299.25,309.453,1856.403,35.119,211.972,1,0,0,0,1,0
8262,M08262,L,303.785,313.457,1100.0,67.201,0.0,1,0,1,0,0,0
8263,M08263,H,297.185,307.267,1485.614,30.504,203.414,0,0,0,0,0,0
8264,M08264,H,297.833,307.536,1303.306,36.274,121.864,0,0,0,0,0,0
8265,M08265,M,301.525,312.46,1598.061,28.563,0.0,0,0,0,0,0,0
8266,M08266,H,299.317,308.786,1652.093,36.93,143.563,0,0,0,0,0,0
8267,M08267,H,300.615,311.065,1396.495,38.5,109.048,0,0,0,0,0,0
8268,M08268,L,299.775,308.208,1385.149,32.654,88.589,0,0,0,0,0,0
8269,M08269,M,299.715,310.569,1544.838,55.764,101.109,0,0,0,0,0,0
8270,M08270,L,299.392,308.72,1219.895,51.552,118.671,0,0,0,0,0,0
8271,M08271,L,300.359,309.264,1573.308,30.532,118.464,0,0,0,0,0,0
8272,M08272,L,301.283,309.917,1320.104,48.167,16.704,0,0,0,0,0,0
8273,M08273,H,303.229,311.767,1661.403,35.199,148.203,0,0,0,0,0,0
8274,M08274,M,299.595,309.017,1210.066,27.707,93.426,0,0,0,0,0,0
8275,M08275,L,299.213,311.011,1375.201,32.821,231.081,0,0,0,0,0,0
8276,M08276,L,298.955,308.183,1334.75,27.44,180.204,0,0,0,0,0,0
8277,M08277,L,302.94,310.289,1434.405,49.412,188.081,0,0,0,0,0,0
8278,M08278,M,301.381,311.819,1802.795,31.236,250.313,1,1,0,0,1,0
8279,M08279,H,296.202,304.865,1686.113,52.881,171.52,0,0,0,0,0,0
8280,M08280,L,296.114,307.092,1394.469,41.409,109.76,0,0,0,0,0,0
8281,M08281,L,298.34,307.835,1394.278,35.964,0.0,0,0,0,0,0,0
8282,M08282,M,300.46,310.131,1694.769,34.979,136.863,0,0,0,0,0,0
8283,M08283,L,299.933,311.37,1243.929,57.526,241.153,1,0,1,0,0,0
8284,M08284,M,301.03,311.771,1504.924,40.103,182.625,1,1,0,0,0,0
8285,M08285,L,299.649,308.153,1366.732,34.957,84.473,0,0,0,0,0,0
8286,M08286,L,302.795,311.476,1462.228,48.534,124.191,0,0,0,0,0,0
8287,M08287,L,301.544,309.404,1678.004,45.855,81.091,0,0,0,0,0,0
8288,M08288,H,300.155,313.279,1352.765,30.119,141.401,0,0,0,0,0,0
8289,M08289,L,302.291,311.255,1714.313,40.052,84.272,1,0,0,0,0,1
8290,M08290,L,296.702,308.106,1983.909,21.913,220.756,1,1,0,0,1,0
8291,M08291,M,299.83,309.191,1632.882,39.665,128.423,0,0,0,0,0,0
8292,M08292,H,300.275,308.979,1481.501,43.142,138.032,0,0,0,0,0,0
8293,M08293,L,301.204,311.23,1754.57,44.479,62.023,0,0,0,0,0,0
8294,M08294,L,296.57,306.178,1256.054,30.005,90.759,0,0,0,0,0,0
8295,M08295,M,299.479,310.441,1834.636,32.614,39.111,0,0,0,0,0,0
8296,M08296,L,300.801,311.778,1334.325,42.474,219.2,0,0,0,0,0,0
8297,M08297,M,300.954,310.246,1976.981,52.505,84.07,0,0,0,0,0,0
8298,M08298,L,302.372,310.644,1342.233,40.921,131.179,0,0,0,0,0,0
8299,M08299,L,301.523,310.086,1645.574,34.419,11.572,0,0,0,0,0,0
8300,M08300,L,299.878,307.139,1156.894,49.702,33.766,0,0,0,0,0,0
8301,M08301,M,301.35,311.021,1453.085,41.291,102.476,0,0,0,0,0,0
8302,M08302,L,299.597,309.583,1262.467,41.787,98.207,0,0,0,0,0,0
8303,M08303,L,300.294,308.922,1182.866,47.977,137.132,0,0,0,0,0,0
8304,M08304,L,301.59,310.073,1765.214,39.037,260.0,1,1,0,0,0,0
8305,M08305,M,299.909,309.89,1229.938,30.666,0.0,0,0,0,0,0,0
8306,M08306,L,300.724,309.966,1338.284,38.454,188.492,0,0,0,0,0,0
8307,M08307,M,301.923,311.667,1312.646,51.121,154.874,0,0,0,0,0,0
8308,M08308,M,301.424,310.984,1750.726,58.927,76.732,0,0,0,0,0,0
8309,M08309,L,302.467,312.765,1723.85,27.813,89.645,0,0,0,0,0,0
8310,M08310,H,304.657,313.979,1779.465,56.373,198.405,0,0,0,0,0,0
8311,M08311,H,301.406,310.819,1326.978,36.331,115.64,0,0,0,0,0,0
8312,M08312,L,299.077,306.819,1796.912,40.205,97.463,0,0,0,0,0,0
8313,M08313,L,301.024,310.963,1325.103,56.999,46.594,1,0,1,0,0,0
8314,M08314,L,300.938,311.044,1333.969,35.903,61.475,0,0,0,0,0,0
8315,M08315,L,301.227,311.014,1346.28,37.256,34.858,0,0,0,0,0,0
8316,M08316,M,302.99,315.284,1354.292,33.572,181.915,0,0,0,0,0,0
8317,M08317,H,296.632,306.827,1480.027,40.379,65.107,0,0,0,0,0,0
8318,M08318,H,303.028,312.84,1315.487,43.118,36.417,0,0,0,0,0,0
8319,M08319,L,303.701,314.3,1550.911,33.129,132.228,0,0,0,0,0,0
8320,M08320,L,301.136,313.672,1100.0,54.504,62.864,0,0,0,0,0,0
8321,M08321,L,301.184,311.488,1550.192,32.527,228.272,0,0,0,0,0,0
8322,M08322,M,299.517,306.849,1260.27,44.984,122.877,0,0,0,0,0,0
8323,M08323,L,300.013,310.531,1352.731,40.265,134.354,0,0,0,0,0,0
8324,M08324,H,301.396,310.341,1358.043,52.437,134.547,0,0,0,0,0,0
8325,M08325,H,301.267,308.96,1707.498,31.961,159.965,0,0,0,0,0,0
8326,M08326,L,301.441,313.478,1611.012,45.725,169.728,0,0,0,0,0,0
8327,M08327,M,301.253,313.031,1463.581,64.211,122.051,0,0,0,0,0,0
8328,M08328,M,301.797,310.711,1342.648,25.584,48.885,0,0,0,0,0,0
8329,M08329,H,301.573,310.495,1672.233,30.994,109.244,0,0,0,0,0,0
8330,M08330,L,297.951,308.144,1894.836,60.84,124.153,1,0,0,1,0,0
8331,M08331,L,301.665,310.602,1493.841,38.658,5.75,0,0,0,0,0,0
8332,M08332,M,303.717,313.555,1148.37,41.136,0.0,0,0,0,0,0,0
8333,M08333,L,299.947,309.091,1345.363,36.677,35.111,0,0,0,0,0,0
8334,M08334,M,302.999,312.518,1623.028,56.542,0.0,0,0,0,0,0,0
8335,M08335,L,298.165,306.48,1402.603,23.864,85.947,0,0,0,0,0,0
8336,M08336,M,299.94,310.933,1311.087,52.37,65.898,0,0,0,0,0,0
8337,M08337,H,298.718,310.162,1301.52,25.225,126.206,0,0,0,0,0,0
8338,M08338,L,302.758,312.638,1520.169,24.331,169.646,0,0,0,0,0,0
8339,M08339,L,303.281,313.237,1162.558,29.13,140.254,0,0,0,0,0,0
8340,M08340,M,299.802,310.557,1492.376,38.722,150.411,0,0,0,0,0,0
8341,M08341,L,302.342,312.344,1519.463,32.857,186.216,0,0,0,0,0,0
8342,M08342,M,303.301,315.377,1401.105,32.264,97.172,0,0,0,0,0,0
8343,M08343,M,299.934,308.355,1270.571,30.724,0.0,0,0,0,0,0,0
8344,M08344,L,300.26,311.293,1724.049,30.897,0.0,0,0,0,0,0,0
8345,M08345,H,301.467,311.33,1206.788,30.672,154.888,0,0,0,0,0,0
8346,M08346,M,298.315,306.969,1538.001,42.349,133.733,0,0,0,0,0,0
8347,M08347,M,300.22,312.917,1660.106,33.641,168.66,0,0,0,0,0,0
8348,M08348,L,304.286,317.148,1535.082,13.348,260.0,1,1,0,0,0,0
8349,M08349,L,299.0,308.751,1770.86,39.627,135.358,0,0,0,0,0,0
8350,M08350,L,301.708,312.241,1250.213,47.494,113.315,0,0,0,0,0,0
8351,M08351,H,301.048,310.482,1325.999,37.212,144.228,0,0,0,0,0,0
8352,M08352,H,299.672,309.3,1398.529,27.392,36.685,0,0,0,0,0,0
8353,M08353,H,300.443,309.084,2223.953,47.45,172.842,0,0,0,0,0,0
8354,M08354,L,303.505,311.969,1611.717,26.275,108.006,0,0,0,0,0,0
8355,M08355,M,301.107,313.32,1652.904,36.788,237.793,0,0,0,0,0,0
8356,M08356,M,301.42,311.373,1643.737,39.781,7.963,0,0,0,0,0,0
8357,M08357,M,303.202,313.262,1517.34,50.792,120.318,0,0,0,0,0,0
8358,M08358,L,299.421,308.449,1730.876,45.777,76.069,0,0,0,0,0,0
8359,M08359,H,297.906,308.134,1100.0,42.384,45.347,0,0,0,0,0,0
8360,M08360,L,303.537,311.732,1560.934,49.306,163.586,0,0,0,0,0,0
8361,M08361,L,300.273,309.345,1594.208,28.42,97.772,0,0,0,0,0,0
8362,M08362,H,301.787,310.347,1724.103,55.8,213.138,0,0,0,0,0,0
8363,M08363,L,298.475,310.027,1245.75,9.35,82.839,0,0,0,0,0,0
8364,M08364,L,300.777,308.795,1261.941,54.278,92.519,0,0,0,0,0,0
8365,M08365,M,297.806,306.391,1275.847,31.587,260.0,0,0,0,0,0,0
8366,M08366,H,300.127,307.67,1614.91,43.802,25.438,0,0,0,0,0,0
8367,M08367,L,298.704,307.636,1618.049,54.485,65.146,0,0,0,0,0,0
8368,M08368,M,298.245,307.693,1291.043,45.609,0.0,0,0,0,0,0,0
8369,M08369,L,299.394,310.567,1921.141,43.724,88.72,0,0,0,0,0,0
8370,M08370,L,295.413,305.147,1563.002,48.663,168.354,0,0,0,0,0,0
8371,M08371,L,297.68,307.187,1527.325,25.201,148.685,0,0,0,0,0,0
8372,M08372,M,301.565,311.925,1454.322,26.701,130.095,0,0,0,0,0,0
8373,M08373,L,300.695,310.164,1704.709,42.714,58.66,0,0,0,0,0,0
8374,M08374,L,297.852,310.744,1585.689,38.024,106.672,0,0,0,0,0,0
8375,M08375,M,301.096,310.387,1915.767,36.872,92.171,0,0,0,0,0,0
8376,M08376,M,298.244,308.74,1232.942,52.382,119.617,0,0,0,0,0,0
8377,M08377,M,301.444,312.436,1159.976,51.515,132.194,0,0,0,0,0,0
8378,M08378,H,299.769,309.025,1337.187,30.793,95.445,0,0,0,0,0,0
8379,M08379,L,299.35,309.548,1621.737,44.424,121.668,0,0,0,0,0,0
8380,M08380,L,299.818,309.217,1405.82,24.357,113.154,0,0,0,0,0,0
8381,M08381,L,305.119,315.448,1779.626,24.116,72.752,0,0,0,0,0,0
8382,M08382,M,298.482,308.604,1413.417,31.072,125.566,0,0,0,0,0,0
8383,M08383,L,300.453,310.285,1738.02,39.47,30.603,0,0,0,0,0,0
